S1_Joy,S2_Joy
-4.490023000000001,0.4133939
-4.796996,0.33432940000000005
-4.845053,0.6982973000000001
-4.327047,0.8502867000000001
-4.03367,0.6127679
-4.026222,0.009450611
,-2.256126
,-1.158562
,-0.4983326
,-0.5211115
-3.722084,-1.48529
-3.702962,-1.83375
-2.761027,-1.116502
-1.1322,-0.1477269
-0.7613675,0.2396684
-1.079505,0.4042563
-1.556939,0.35616279999999995
-1.809356,0.6573669
-2.885919,1.101679
-2.9909630000000003,1.5528
-3.443232,1.724006
-3.032049,1.760412
-2.989141,1.696791
-2.966582,1.679459
-1.907041,1.367607
-1.763554,0.6929781999999999
-1.003385,0.2952606
-1.623995,1.188559
-1.188939,1.485263
-1.252304,1.634276
-0.8363593,0.9422812
-0.6984551,1.079029
-0.3682432000000001,1.36998
-0.2984884,1.691575
-0.3776664,1.811937
-0.4175035,1.949997
-0.06523158,1.9487330000000005
-0.1193536,1.998636
0.04959721,1.959695
0.2538272,1.902317
-0.06264658,1.933531
-0.1123807,1.6525040000000002
0.2551374,1.6747450000000002
0.5995116,1.617707
0.5813504,1.658861
0.6459768,1.683024
0.5962398,1.544482
0.8336583000000001,1.447512
0.9882442,1.4720030000000002
1.123047,1.8279
1.280392,1.7159380000000002
1.454091,1.33738
1.4818129999999998,0.7061751000000001
1.48477,0.6771539000000001
1.066096,1.157763
1.492784,1.048136
1.398876,0.9917055
1.3682530000000002,0.4394926
1.120093,0.1921701
1.287083,-0.04596843
0.5118418,-1.207007
-0.9131095,-0.7125334
-1.966493,-0.4832197
-2.912744,-2.480889
-2.870618,0.051885900000000006
-2.94805,-0.9244271
-2.492089,-0.05568755
-2.074217,-0.07410552
-2.3852830000000003,-0.3645622
-1.31805,-0.1472213
-1.429071,-0.2629083
-1.276285,-0.4227795
-0.9441245,-0.24566620000000006
-0.4652879,-0.03182162
-0.4769107,0.29665820000000004
-0.3457876,0.4367706
-0.03600667,0.4294405
0.1835963,0.2150896
0.1215762,0.03465298
-0.0220462,0.07818364
0.1353822,-0.1168188
-0.06496337,-0.3739339
0.2091004,-0.5669801
-0.05626916,-0.2492785
-0.1996294,0.08339192
-0.2385955,0.3562753
-0.02942882,0.16255039999999998
-0.01514669,0.3120226
-0.00730123,0.6249170000000001
-0.07999316,0.5726496999999999
0.002500528,0.5328601
0.1508473,0.3233401
0.226155,-0.3473861
0.2827276,-1.304082
0.2401261,-0.32768790000000003
0.1438644,-0.4237157
0.1359019,-0.8150582
0.05205259,-0.3877781
0.1824998,-0.24706020000000006
-0.01670226,-0.2550598
-0.009015721,-0.1833713
-0.1994345,-0.1424777
-0.4160922,0.130634
-0.27304320000000004,0.1255972
-0.4325879,0.1749169
-0.522809,0.3901725
-0.5783414000000001,0.6297477
-0.5374495,0.5438283
-0.4281215,0.6670076
-0.6544951,0.209098
-0.7053518,-0.2140261
-0.8378875,0.205458
-0.5688747,0.5203272
-0.4845753,0.5777479
-0.8509745999999999,0.2041954
-0.9416941,-0.16495810000000002
-0.9490671,0.6856654000000001
-0.7158713000000001,0.7862039000000001
-0.676184,0.8823764999999999
-0.6065009,0.9956388
-0.7208982,1.603757
-0.8175898,1.782096
-0.7729765000000001,2.147935
-0.7579188,2.2207830000000004
-0.7980064,2.403811
-0.7086734,2.502391
-0.714104,1.751866
-0.79592,0.9676025
-0.9801368,-1.20257
-1.032672,-0.09849922
-1.0984969999999998,-0.3010443
-1.061065,-0.2720832
-0.8827724,0.05717606
-1.141601,0.5420409
-0.8619385,0.7977219
-0.994895,0.07187958
-1.121002,0.6493114000000001
-1.04921,1.265303
-1.133038,1.997358
-1.287864,2.106955
-1.259191,2.348096
-1.521362,2.3949290000000003
-1.604292,2.496302
-1.875745,2.332274
-1.702418,2.148874
-1.775295,2.1353720000000003
-1.992427,2.079787
-1.959684,1.7644400000000002
-1.799132,1.938734
-1.812929,1.811894
-1.570964,1.824007
-1.6637080000000002,1.708066
-1.946464,1.521671
-1.720258,1.126139
-1.589624,1.067342
-1.892201,0.9100403
-1.913977,0.9882807
-2.081913,0.8758815000000001
-2.11705,0.9647625
-1.932781,0.9267722
-1.905818,1.002048
-1.793081,1.111426
-2.176257,0.9930936
-2.575065,0.9910268
-2.679095,0.8301309000000001
-3.031285,0.5250335
-2.24151,0.6177186
-2.316118,0.5818635
-1.940701,1.028537
-1.806319,0.8305819999999999
-2.105968,0.2596611
-1.819064,-0.3067688
-1.7056669999999998,-0.6274314999999999
-1.78518,-1.158813
-2.162898,-2.30882
-2.169617,-2.790332
-1.845435,-3.942104
-2.736019,-7.1879050000000015
-2.290779,-5.659949
-2.557393,-2.997816
-2.364779,-2.087195
-2.599015,-1.2827
-2.891689,-1.167425
-2.870175,-0.2972509
-2.44697,-0.6708518
-2.549885,-0.7628202
-2.619948,-1.110514
-2.304335,-1.788054
-2.644891,-1.95316
-2.270766,-1.322225
-2.1969950000000003,-0.5150492999999999
-2.699091,1.5511469999999998
-2.522817,2.227162
-2.813488,2.468384
-2.950685,2.785002
-2.957438,2.670339
-2.802452,2.58051
-2.929067,2.928895
-3.3678550000000005,2.600011
-2.904782,2.272968
-3.257987,2.012885
-3.607868,2.100645
-3.786939,1.844543
-3.634931,0.8475713
-3.73315,0.17560209999999998
-3.646533,0.3513593
-3.667283,0.3260382
-3.498843,0.4141587000000001
-3.812778,0.4981417
-3.792316000000001,0.7318569
-3.602355,0.1276531
-3.774779,0.01247827
-3.625878,0.17437270000000002
-3.946769,0.1111634
-3.5003330000000004,-0.2024685
-3.689124,-0.9863806
-3.484531,-0.7369116
-3.113337,-0.4399234
-3.456968,0.3489622000000001
-3.302325,0.1372837
-3.4769339999999995,0.1711054
-2.9814540000000003,0.6234
-3.587346,0.7694765
-2.784175,0.800956
-3.67214,0.9205132
-3.670308,0.9632916
-3.130256,1.026099
-3.692049,1.14635
-3.176742,1.234925
-2.822849,1.172513
-3.2741740000000004,1.177162
-2.76062,1.21184
-2.931227,1.335475
-2.887225,1.730609
-3.400667,1.808548
-3.716529,1.822865
-3.68762,1.7391450000000002
-3.820706,1.390072
-3.529796,1.143835
-3.462082,1.030436
-3.2053130000000003,1.164304
-3.661385,1.151345
-3.727174,0.5889314999999999
-3.574797,-0.4461920999999999
-3.364415,0.2302248
-2.621395,0.7079344
-2.877085,0.4411014
-3.142034,0.4944323000000001
-2.748614,-0.05202819999999999
-2.812692,-0.06533648
-2.453306,-0.06501554
-2.948945,-0.1600078
-2.862091,0.03627669
-2.857736,0.06261592
-2.510085,-0.5361056
-2.603224,-0.1208141
-2.8119490000000003,0.13285439999999998
-3.336436,0.0528578
-2.891687,0.1729071
-3.091081,0.2659817
-3.173729,-0.03838198
-3.3112160000000004,-0.3311316
-2.964258,-0.3348937
-2.770423,-0.5359050999999999
-2.986892,0.2047116
-2.8612490000000004,-0.389773
-2.719553,-0.1895041
-2.50339,-0.03619156
-2.488339,0.3008927
-2.3125560000000003,0.3379705
-2.980383,0.4955211
-2.9172130000000003,0.9419309
-3.23197,0.5538698000000001
-3.062017,0.9372098
-2.692232,1.321909
-2.818551,2.233034
-2.645392,2.443591
-2.601718,2.903502
-2.600755,2.549161
-3.012985,2.366394
-2.674278,1.334054
-2.842955,0.9519235
-2.292162,0.776768
-3.196134,0.6046365
-3.714783,0.1603663
-3.539016,0.474027
-3.584839,0.7229923
-3.380064,0.924541
-2.601071,1.440843
-3.035207,1.502242
-3.052067,1.535566
-2.9284,1.408376
-2.585213,1.452585
-2.814032,1.4427530000000002
-2.865741,1.434736
-2.409641,1.187752
-2.494107,1.294741
-2.38388,1.442331
-2.748095,1.306187
-3.160214,1.4744959999999998
-1.730618,1.147869
-3.164966,1.203135
-2.3273330000000003,0.949019
-2.6185650000000003,0.7050174
-2.149081,0.927194
-3.21931,0.9924458
-3.3656019999999995,0.9298912
-3.71676,0.6061787
-3.721496,0.948867
-3.377863,0.9046405
-3.502076,1.054565
-3.357442,1.041778
-3.283659,1.041438
-3.415974,1.0446799999999998
-3.189977,0.4100369
-3.457844,-0.1330863
-3.865442,-0.6522684
-3.531851,-1.491669
-3.352714,-1.75398
-3.517484,-2.348176
-3.275342,-2.465035
-3.306286,-2.326247
-2.3576200000000003,-1.71255
-1.753025,-0.9157048
-1.522359,0.4262145000000001
-1.572869,0.4370886
-1.650969,0.7080613
-1.637858,0.9505779
-1.672392,0.7292039
-1.664036,0.6837850999999999
-1.614202,0.7174341999999999
-1.41668,0.5509715000000001
-1.031583,0.9888557
-1.150568,0.2842969
-1.064412,0.3572902
-0.8990769000000001,0.4851009
-0.8553871999999999,0.6306996
-0.9531302,0.9710936
-0.8617408000000001,0.4536704000000001
-0.8460115,0.4672559
-0.8106095999999999,0.4136786
-0.6852005999999999,0.857146
-0.7333334,0.4441885
-0.7976664000000001,1.038507
-0.9106523,0.83873
-0.8734893,0.8934194999999999
-1.115147,0.4437902
-2.038354,0.0419022
-2.548701,0.420854
-2.0348,0.08563137
-1.841792,-0.1217705
-1.6297,0.02017165
-1.2264700000000002,0.165608
-0.9864146,-0.07260639
-0.8300886999999999,-0.3141265
-0.710605,-0.1846568
-0.5406036,-0.4839880999999999
-0.5132174,-0.4983971
-0.5962670999999999,-0.5797215
-0.7773729,-1.053468
-0.9089935,-1.191658
-0.9891856,-1.320299
-0.6605770000000001,-1.121703
-0.522536,-0.25497689999999995
-0.275693,-0.0584805
-0.2561763,0.09428377
-0.2711655,0.2968581
-0.17139179999999998,0.1590634
-0.1677043,0.0488195
-0.250668,-0.4713439
-0.4435334,-1.391786
-0.2318961,-1.548011
-0.3155905,-2.137068
-0.3648468,-2.088112
-0.687844,-0.9106098
-0.6607339,-0.1802468
-0.5764745,0.4686085999999999
-0.3786241,0.4389020000000001
-0.4289329000000001,0.5496515999999999
-1.052219,1.01777
-0.8279254999999999,1.083739
-0.3647412,1.207654
-0.3004428,0.9657856
-0.273807,0.1545629
-0.1882924,0.04435426
-0.5106137,0.5080233000000001
-0.29167740000000003,-0.03776524
-0.0007773389999999999,-0.1917579
-0.2536194,-0.1703289
-0.2180154,-0.5405882
-0.2201314,-0.8032594
-0.5455713000000001,-0.3121488
-0.2195473,0.12379189999999997
-0.380548,0.4322501
-0.64374,0.4527059
-0.4030575,0.4182241
-0.5111867999999999,0.7076452
-0.6564526999999999,0.7685688
-0.6671566,0.7714798
-0.7220095,-0.8109869000000001
-0.7447720999999999,-1.071122
-0.6889947,-0.91649
-0.8406834000000001,-0.8398457
-0.6780522,-1.001285
-0.9157934,-0.7769678000000001
-1.381263,-2.131479
-1.7691009999999998,-2.332906
-1.705491,-2.545685
-2.421899,-3.2849699999999995
-1.829849,-4.047789
-1.962342,-3.725313
-2.023716,-2.807865
-2.077741,-0.6603234
-2.029257,-0.6394408
-2.457563,0.23592510000000005
-2.620324,-0.5267626
-2.123888,-1.408139
-1.900244,-1.328602
-1.474342,-1.42645
-1.779239,-1.220138
-1.553085,-0.125247
-2.001779,0.4652564
-1.907481,0.5870806
-2.096746,0.7959742
-2.0910490000000004,0.7101238000000001
-2.260972,0.7211736
-2.327932,0.7468456
-2.303885,0.2281885
-2.379907,-0.1647145
-2.120034,-0.0035077690000000004
-2.123982,0.5602381
-2.350941,0.8191129
-2.2513240000000003,0.8459759
-2.234807,1.004896
-2.169108,0.9496374
-2.115387,1.038116
-1.869314,1.060245
-1.88179,0.8726212999999999
-2.05546,0.8483526
-2.086268,0.8734735999999999
-2.143892,0.8072335999999999
-2.144086,0.8606691999999999
-1.837021,0.8691296000000001
-2.255112,0.3401175
-1.805916,0.412773
-1.918314,0.6076801
-1.909266,0.9311571
-2.301993,0.7775545
-1.913701,0.5531915
-2.397359,0.6053675999999999
-1.854396,0.8246530999999999
-2.134852,0.5667944
-2.459471,1.029245
-2.52467,0.4335101
-2.618955,0.9050115
-2.543643,0.6516927
-2.363857,0.6150595999999999
-2.424453,0.8449333000000001
-2.553035,0.769392
-2.698819,1.364399
-2.734874,1.280574
-2.815882,1.42126
-2.857564,1.223244
-2.737451,1.095314
-2.723684,0.9994336
-2.813006,1.164196
-2.921383,1.292581
-2.669538,1.219654
-2.82164,1.4084
-2.974125,1.539623
-2.97633,1.395066
-2.9563080000000004,1.182814
-2.91856,1.102284
-2.8080130000000003,1.085664
-3.131829,0.948065
-2.805964,0.5261405
-2.672619,0.3091684
-2.837709,0.2361649
-2.826743,-0.1570721
-3.229139,-0.4266902
-3.129254,-0.1891231
-3.224289,-0.9113368
-3.13662,-0.3328073
-2.947984,-0.2409191
-2.945969,-0.3737734
-3.136506,0.5163001
-3.022932,0.7762778
-2.757932,1.291485
-2.942708,1.88686
-2.8574490000000003,1.5122790000000002
-2.923601,1.287769
-3.136014,0.9671994
-2.601093,1.007498
-2.737524,1.108295
-2.65672,1.332259
-2.7860240000000003,1.168597
-2.90835,0.6263548000000001
-2.95204,0.1210943
-2.545014,-1.2285700000000002
-2.52058,-3.899828
-2.8014490000000003,-5.184465
-2.559219,-4.971034
-2.931333,-4.779962
-2.8224720000000003,-3.254313
-2.917977,-0.4771007
-3.10129,0.947142
-2.925617,0.789695
-3.010819,1.35387
-3.042959,1.544164
-2.97997,1.480001
-3.0988830000000003,1.491933
-3.287621,1.557472
-3.251849,0.8116505999999999
-3.139225,-0.16554129999999995
-3.169742,-1.423775
-3.082436,-2.104436
-3.145986,-1.835668
-3.015687,-1.616395
-3.058965,-1.085807
-3.066611,-0.2686138
-3.030374,-0.0300073
-3.160181,-0.27356040000000004
-3.206714,-1.09278
-3.041871,-1.7365669999999995
-3.07167,-2.419367
-3.26566,-1.720228
-3.135211,-1.406785
-3.3549300000000004,-1.339813
-3.169551,-0.3203269
-3.188708,0.13567010000000002
-3.201461,0.4264238
-2.9768380000000003,0.4534494000000001
-2.9183950000000003,0.5673196999999999
-2.98417,0.3408041
-2.555532,0.282969
-2.420931,0.4923503
-2.637617,0.1476409
-2.747831,-0.1900818
-2.870334,-0.5550301
-3.067602,-0.1261853
-3.158462,0.5080161
-2.934109,0.6242599
-3.018903,0.1193363
-2.950318,-0.3036671
-3.860537,-0.170016
-3.711385,0.1468125
-3.752915,0.5589215999999999
-3.61414,0.8434556999999999
-3.619533,1.332135
-4.015209,1.438639
-3.618029,1.423827
-4.095029,1.43919
-4.100116000000001,1.059696
-4.176039,1.032664
-3.770685,0.7804893
-3.775014,0.9467312
-3.454674,0.7708243
-3.819326,0.8247697
-3.587515,0.8582653
-3.004926,0.5618733
-1.828255,0.5349944999999999
-1.815468,0.4371014
-1.590606,0.1847016
-1.581329,0.1899462
-1.53193,-0.07237569
-1.971509,0.03356302
-1.893956,-0.1000291
-1.572454,0.1076528
-1.369478,-0.02412939
-1.448583,-0.06006771
-1.438293,-0.428679
-1.475375,-0.7184541999999999
-1.472033,-0.9423172
-1.39867,-0.5639122
-1.381066,-0.4127918
-1.527916,-0.14778010000000005
-1.193673,0.4392793
-1.289866,0.5813146
-1.260362,0.469658
-1.517895,-0.09316776
-1.482235,0.14102620000000002
-1.450695,-0.2453273
-1.540623,-0.2373465
-1.4399959999999998,-0.4485127
-1.4732459999999998,-0.5375609
-1.502978,-0.1986039
-1.585071,0.259486
-1.562685,0.8750609
-1.6905849999999998,1.213737
-1.793781,1.396388
-1.463585,1.379767
-1.303352,1.341299
-1.358625,1.169247
-1.259779,1.050902
-1.05305,1.254018
-1.535341,1.219607
-1.311957,1.050439
-1.439144,0.9574642
-1.196071,0.8732437
-0.8526893,0.6880002
-0.6546491,0.6641213
-0.7134550999999999,0.2566933
-0.7616976,0.1609299
-0.6603468000000001,0.14796479999999998
-0.6261908,0.05956836
-0.5637156,-0.08492325
-0.7223039000000001,-0.1004641
-0.5381659000000001,-0.1196755
-0.7878625,0.02833651
-0.7490158,0.1616527
-0.7052823,0.1390065
-0.4324089,0.3504677
-0.6678625,0.4777372
-0.7805536,-0.3941241
-0.8866271000000001,-0.709869
-0.9164118,-0.8140585
-0.5844595,-0.4061966
-0.3723241,0.6928613
-0.3348417,0.3839181
-0.3211738,-1.511389
-0.394116,-2.44657
-0.5375800999999999,-2.2403880000000003
-0.2720975,-0.414311
-0.17591089999999998,-0.08041678
-0.03699296,-0.5616093000000001
-0.13491570000000006,-0.6349719
-0.2100397,-0.8901949
-0.1832044,-0.6262776
-0.3179154000000001,-0.05943362
-0.3677961,0.02727442
-0.1400875,0.5874604
-0.01495542,0.7678606
0.05047269,0.6131932
0.08917215,0.8151345
0.05961774,1.182736
0.2513725,1.2959379999999998
0.2885803,1.244913
0.2636335,0.8197646999999999
0.31865720000000003,0.5398753000000001
0.2747526,0.32504740000000004
0.4291447,0.3415981
0.3720715,0.6357216
0.4615024,1.111277
0.4998301,1.409099
0.3678532,1.542275
0.307397,1.740113
0.27786540000000004,1.839725
0.3129705,1.289442
0.5213191,0.6091962
0.640162,0.6976248
0.5297691999999999,-0.05145223
0.62954,-0.2263736
0.8028071999999999,-0.1137167
0.8661511999999999,-0.7435338
0.9459947,-1.468011
0.9746522,-1.6195700000000002
1.042637,-1.7893869999999998
1.131623,-1.108263
1.004895,-1.107413
1.025864,-1.176589
1.124299,-1.007939
1.056917,-0.2324709
0.9808464,0.3778954
1.003867,0.4441027
0.9686819,-0.16116070000000002
0.9678456,-2.102753
0.9918786,-1.408215
0.960029,-1.844092
1.039084,-0.8273461999999999
1.097086,-2.314355
1.121247,-6.39118
1.094036,-3.083156
1.0409,-1.354395
0.9542868,-1.094501
1.025983,0.0484636
1.024177,0.9974515
1.109284,1.39001
1.108424,1.704461
1.215263,1.827256
1.075286,1.674524
1.177816,1.344592
1.059284,0.519568
0.9927872,-1.225096
1.0146620000000002,-1.950693
0.8920915999999999,-2.6754130000000003
0.9132563,-2.594599
0.90426,-2.439244
0.9620457,-1.94325
0.9798315,-1.929947
0.9439943,-1.621346
1.022526,-1.339011
0.9680156,-0.7772688
1.01629,-0.7166509
1.062493,-0.7093514
1.039548,0.7857755999999999
1.08646,0.9387541
1.052087,0.4746771
1.022794,0.4322765
0.9772632,0.5475612
0.8406541,0.7147743000000001
0.882461,0.4074937
1.029161,0.08389323
0.9955007,-1.186265
0.9434959,-0.6119528000000001
0.992404,-0.7082397
0.9442282,-0.3930389
0.9293379,-0.7937161
0.9430994,-0.5360630999999999
0.8198808000000001,-0.3891316
0.9186521,-0.1999625
0.8547582,-0.1817207
0.8427941999999999,0.3845518
0.8602446,0.1698399
0.8795204,0.3628806
0.9621428,0.03189115
0.8604931,0.30248590000000003
0.9362125,0.4295336
0.9073911,0.6382425
0.7903569,0.6927928000000001
0.7767434,0.7794291
0.7776811,1.118478
0.8694980999999999,1.247423
0.8493476000000001,1.21538
0.7497224,1.53027
0.7831406,1.681382
0.8381376,1.471291
0.7516851,1.212182
0.7567054,1.103395
0.687707,0.5361915
0.6877541,0.02733192
0.7635695,0.08472703
0.7235619000000001,-0.2567403
0.5368175999999999,-0.33505100000000004
0.6090245,-0.8160061
0.4484639,-1.289665
0.5617411999999999,-1.051544
0.530233,-1.080835
0.5925404000000001,-1.6720529999999998
0.5002018,-3.293069
0.5128807,-1.15623
0.5935766,-2.174876
0.5674744,-1.439616
0.6528759,-1.292398
0.6922823,-1.226016
0.5993267,-0.9093488
0.6022605999999999,-1.470432
0.7530536999999999,0.4777702999999999
0.7337308000000001,1.261489
0.7472619,2.042525
0.7451073,2.589082
0.7605218,2.884744
0.7457632,2.255027
0.7239561999999999,1.016767
0.8237429000000001,0.5588866
0.8499344999999999,1.238746
0.7044406999999999,1.339882
0.7513621,1.0690620000000002
0.7988746,0.3705181
0.8651042999999999,0.3481285
0.8882063,0.4993487
0.7907797,0.8792631999999999
0.9742865,1.156987
0.9358823,1.454476
0.6255778000000001,1.7392419999999995
0.8366603000000001,1.898644
0.8707069,2.045377
0.8663049,2.206163
0.5938519,2.290648
0.4647781,2.285864
0.4059407,2.505579
0.5415484,2.359982
0.6250722,2.145041
0.582925,2.190032
0.4229143,1.940847
0.3478828,2.218955
0.13836279999999998,2.236723
0.02111721,2.2989900000000003
-0.10311660000000003,1.828793
-0.15166229999999994,1.992145
-0.4843266,2.038325
-0.8046763000000001,2.105649
-0.5642639,2.25062
-0.9224929,2.271868
-1.313568,1.969531
-1.448927,1.671071
-1.239758,0.9636814
-1.949196,-0.07841446
-1.375481,-0.1294468
-0.7354316,-0.4078574
-1.691386,-0.04648172
-0.8646193000000001,-0.246418
-0.785266,-2.3336900000000003
-0.7523671,-0.8430934999999999
-0.6895669,0.9179626
-0.2443231,1.436107
-0.09254169,1.605805
0.1056385,1.898711
0.01688007,1.994058
-0.4466566,1.83623
-1.163702,2.24565
-1.402714,2.26913
-1.274661,2.174744
-1.109926,2.175609
-0.7399532,2.145778
-0.4369222,1.760759
-0.4366742,1.7730990000000002
-0.01173639,1.685734
0.1311273,1.5800040000000002
-0.6716269,1.599156
-1.1176700000000002,1.6604290000000002
-0.6562839,1.594984
-0.8246061,1.663002
-0.6971257,1.561743
-0.4378671,1.712175
-0.13942520000000005,1.636211
0.02513973,1.876457
0.3869768,1.878405
0.4771305,1.801886
0.295903,1.94804
0.001693969,2.271305
-0.3377635,2.459526
-0.4676448,2.464203
-0.1121323,1.784843
0.004644366,0.9144678
0.5653653000000001,0.6372541
0.5902881,0.9849599
0.592069,1.173081
0.7313634,1.069879
0.8067666,0.483161
0.5943733,0.3562304
0.4021417,0.2697435
-0.3679766,-0.1227045
1.065706,-0.1643168
1.256375,0.3176091
0.6138140999999999,0.3972808
0.6933336999999999,0.7699351
0.1895527,0.7607366999999999
0.04815727,0.781654
0.2604265,0.454664
0.5975845000000001,0.6204088000000001
0.8901165000000001,0.5996818
0.9939242,0.4927172
1.026604,0.1462687
1.133643,0.4850775
0.9895493,0.3977185
1.146556,0.3531325
1.076784,0.7285756999999999
1.119307,1.296776
1.179652,1.17148
1.207527,1.111629
1.2445540000000002,1.013481
1.145214,0.8868676
1.178694,0.6449031999999999
1.19046,0.7149543
1.334457,0.5188273
1.2688549999999998,0.5596918000000001
1.244671,0.7316931
1.290705,0.9621827
1.225403,0.8071798000000001
1.056542,0.5551130999999999
0.7082469,0.6064104
0.2503723,0.2482455
-0.2238584,0.4022273
-0.34407990000000005,0.6360343
-0.9854685,0.5702425999999999
-1.139876,0.699055
-1.173805,0.5509109000000001
-1.058219,0.3171235
-1.216701,0.5446771
-1.275588,0.5688678
-1.2327629999999998,0.4845915
-1.492236,0.6469206999999999
-1.12988,0.537852
-1.4429610000000002,0.5439308
-1.814785,0.5317552
-1.190367,0.7338473000000001
-2.264107,0.7088945
-1.440617,1.089416
-0.9257553,1.182787
-0.8650037,0.7851551999999999
-0.1468191,1.325886
0.7672743000000001,1.226033
0.9626393,1.022344
-0.4616209,0.9794014
-2.661212,0.9573726
-2.747763,0.7875846
-2.690107,0.6562477
-3.006557,0.7137403
-2.242245,0.8702924000000001
-2.138018,0.8269306000000001
-2.043039,1.004936
-2.296749,1.023414
-2.283051,0.7349865
-2.4121200000000003,0.9771247
-2.192552,0.8352574
-1.670434,0.8211403
-1.371361,0.8336256
-0.9680983,0.6522796999999999
-0.9416788,0.7734326
-0.6577754,0.7759523
-0.3132167,0.6947185
-0.6786553000000001,0.7395558000000001
-0.9950798,0.7960151
-0.7555957,0.7536489000000001
-0.1516024,0.5274068000000001
0.0917206,0.6733619000000001
0.8511633,0.659979
1.108107,0.6620742
0.7724079,0.6012975
0.35920040000000003,0.5254268
0.7765284,0.5205373999999999
1.036272,0.5676023
1.135259,0.4649512
1.182879,0.5645207
1.221663,0.5424326999999999
1.296543,0.5896558000000001
1.165918,0.4889356
1.1027129999999998,0.5131547000000001
1.049173,0.5538281
0.9308265,0.6279398
1.195593,0.6558491999999999
1.154215,0.6291437
0.9936593,0.7186608
1.237451,0.6906725
1.1170129999999998,0.3887543
0.9980019,0.4328414
1.148219,0.5276791999999999
0.9909208,0.427682
1.097008,0.3650582000000001
1.129464,0.27323020000000003
0.976437,0.3727134
0.8866031999999999,0.529008
0.9312071,0.33574940000000003
0.9195629,0.4559501
1.052767,0.3388599
0.9816402,0.5041103
1.066676,0.5082008
1.239641,0.8036816
1.132235,0.6412745
1.004643,0.5410929
1.118719,0.4538427
1.144027,0.3544332000000001
1.02929,0.3792887
0.9539326,0.3723163
1.281934,0.6995774
1.272657,0.8366996999999999
1.271742,0.7663439000000001
1.414299,0.7605165
1.402978,0.7559889
1.095813,0.8040767
1.031014,0.7951571
1.258651,0.8236933000000001
1.334663,0.8032701
1.299206,0.6077033000000001
1.033183,0.4121581
0.7128999,0.4756164000000001
0.2440098,0.6774738
-0.2115765,0.4321209
-0.3854294,0.2746574
-0.4494924,0.4155914000000001
-0.5883301999999999,0.3656486
-0.500459,0.2795692
-0.4363998,0.22929320000000006
-0.1484873,-0.204688
0.2210634,-0.104618
0.06255993,-0.006998575
0.3946126,0.07976973
0.03913772,0.1971334
0.30773290000000003,0.07290239999999999
0.08819751,0.08937097
-0.06858362,-0.009728691
0.1005848,-0.07970277
0.4708347,0.0763118
0.4421897,0.06495254
0.6112818,0.0296371
0.9407834,0.09626342
0.9412794,0.14376660000000002
0.9910014,0.002777926
1.056419,0.02132619
1.011622,0.119307
1.441043,0.1504942
1.262723,0.01935962
1.296084,-0.01734194
1.185034,0.01665914
0.8089455,-0.1126785
0.8196144000000001,-0.07544194
0.7712144000000001,0.001365676
0.8818896999999999,0.1314463
0.001014837,0.1721466
-1.418317,0.2338192
-1.828937,0.2227373
-1.7150150000000002,0.1816662
-2.337932,0.1216236
-2.3400950000000003,0.1217907
-2.668695,0.2546556
-3.475049,0.13172609999999998
-3.528605,0.12604980000000002
-2.743268,0.06202261
-2.6949560000000004,-0.165999
-2.656628,-0.1422797
-3.2178,0.04432691
-3.3843400000000003,0.1625727
-3.532717,0.2139331
-3.101452,0.09706746
-2.4570540000000003,0.05936466
-2.132488,0.181816
-1.109711,0.2827526
-1.1759,0.3091747
-0.6771866999999999,0.3058514
-0.843461,0.23987870000000006
-0.5882576,0.28415559999999995
-0.6991565,0.2136616
-1.166133,0.06933895
-2.0956360000000003,0.1324469
-1.545043,0.16132929999999998
-1.925149,0.32134120000000005
-2.113321,0.1852772
-1.895586,0.1084569
-1.419142,0.1686822
-0.8343790000000001,0.08002056
-0.2390574,0.1016772
0.2436252,0.2438416
1.507908,0.1340232
-0.1359717,0.1772308
1.108822,0.08600796
1.656864,0.1654546
1.602552,0.15617609999999998
1.512203,0.432906
1.376495,0.3512172
1.498116,0.4883025
1.496458,0.4471376
1.38496,0.1216049
1.015984,0.1019993
1.170917,0.1220953
1.429315,0.17066629999999994
1.477258,0.07850128
1.537669,0.08912481
1.821133,0.15650329999999998
1.7664799999999998,0.15308029999999995
1.97865,0.07858799
2.0341970000000003,0.1335489
2.405638,0.1599053
2.590447,0.2809384
3.001432,0.09646485
3.128264,0.247923
2.978856,0.27780540000000004
3.0819,0.303587
3.110249,0.2270309
3.244198,0.01237403
3.221113,0.1363334
3.321823,0.1873274
3.396275,0.2555023
3.364595,0.1875445
3.306304,0.22263110000000005
3.579854,0.2923097
3.792607,0.4084747
3.814947,0.3849409
3.78815,0.3462534
3.742713,0.3386795
3.383958,0.35500970000000004
2.618388,0.33068509999999995
2.3962220000000003,0.2292159
2.279691,0.2350727
2.496472,0.2260598
2.642409,0.27349759999999995
2.710352,0.1858746
2.619244,0.2479712
2.240532,0.34158
1.992284,0.3642859000000001
2.448961,0.4295169
2.482182,0.4925788
2.235014,0.4626468
2.189282,0.4928999
2.312904,0.5200383
2.021603,1.139547
1.829289,1.071852
1.883102,0.9237605
1.861005,0.8178496
2.145392,0.3560516
2.349482,-0.15359979999999998
2.55399,-0.08881442
2.901214,-0.2079171
3.166772,0.09314438
3.447574,-0.1007153
3.428213,-0.06308584
3.3774589999999995,0.1191877
3.510336,0.8699062
3.880946,1.466356
